,Company Name,Date,Environment,Social,Governance,ESG_ratings,Final_ESG_Score,Historical_esg_score
2563,Chemed Corp.,2024-03-19,-1.0,-1.0,-1.0,24.7,24.7,24.7
2564,Chemical Works of Gedeon Richter Plc,2024-03-19,-1.0,-1.0,-1.0,30.2,30.2,30.2
2565,ChemoMetec A/S,2024-03-19,-1.0,-1.0,-1.0,15.8,15.8,15.8
2566,Chemplast Sanmar Ltd.,2024-03-19,-1.0,-1.0,-1.0,32.4,32.4,32.4
2567,Chemring Group Plc,2024-03-19,-1.0,-1.0,-1.0,28.2,28.2,28.2
2568,Chemung Financial Corp.,2024-03-19,-1.0,-1.0,-1.0,30.1,30.1,30.1
2569,"Cheng De Lolo Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,31.8,31.8,31.8
2570,Cheng Loong Corp.,2024-03-19,-1.0,-1.0,-1.0,19.6,19.6,19.6
2571,"Cheng Shin Rubber Ind. Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,18.3,18.3,18.3
2572,Cheng Uei Precision Industry Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,22.7,22.7,22.7
2573,Chengdu ALD Aviation Manufacturing Corp.,2024-03-19,-1.0,-1.0,-1.0,39.6,39.6,39.6
2574,"Chengdu CORPRO Technology Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,25.5,25.5,25.5
2575,"Chengdu Fusen Noble-House Industrial Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,21.0,21.0,21.0
2576,"Chengdu Hongqi Chain Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,24.7,24.7,24.7
2577,"Chengdu Kanghong Pharmaceutical Group Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,34.4,34.4,34.4
2578,"Chengdu Kanghua Biological Products Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,24.4,24.4,24.4
2579,"Chengdu Leejun Industrial Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,32.0,32.0,32.0
2580,"Chengdu RML Technology Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,26.2,26.2,26.2
2581,"Chengdu Wintrue Holding Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,53.5,53.5,53.5
2582,"Chengdu Xingrong Environment Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,39.8,39.8,39.8
2583,"Chengtun Mining Group Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,54.2,54.2,54.2
2584,"Chengxin Lithium Group Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,59.6,59.6,59.6
2585,"Chengzhi Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,26.9,26.9,26.9
2587,"Cheniere Energy, Inc.",2024-03-19,-1.0,-1.0,-1.0,22.7,22.7,22.7
2508,CEWE Stiftung & Co. KGaA,2024-03-19,-1.0,-1.0,-1.0,11.6,11.6,11.6
2507,"CEVA, Inc.",2024-03-19,-1.0,-1.0,-1.0,22.6,22.6,22.6
2506,CEVA Santé Animale SA,2024-03-19,-1.0,-1.0,-1.0,20.2,20.2,20.2
2429,Celltrion Pharm Inc.,2024-03-19,-1.0,-1.0,-1.0,42.3,42.3,42.3
2430,"Celltrion, Inc.",2024-03-19,-1.0,-1.0,-1.0,29.8,29.8,29.8
2431,"Celsius Holdings, Inc.",2024-03-19,-1.0,-1.0,-1.0,38.8,38.8,38.8
2432,Celulosa Arauco y Constitución SA,2024-03-19,-1.0,-1.0,-1.0,24.3,24.3,24.3
2433,Cembra Money Bank AG,2024-03-19,-1.0,-1.0,-1.0,16.1,16.1,16.1
2434,Cementir Holding NV,2024-03-19,-1.0,-1.0,-1.0,29.2,29.2,29.2
2435,Cementos Argos SA,2024-03-19,-1.0,-1.0,-1.0,28.3,28.3,28.3
2436,CEMEX SAB de CV,2024-03-19,-1.0,-1.0,-1.0,27.3,27.3,27.3
2437,Cemig Geração e Transmissão SA,2024-03-19,-1.0,-1.0,-1.0,33.1,33.1,33.1
2438,"Cencora, Inc.",2024-03-19,-1.0,-1.0,-1.0,12.8,12.8,12.8
2439,Cencosud SA,2024-03-19,-1.0,-1.0,-1.0,22.7,22.7,22.7
2440,Cencosud Shopping SA,2024-03-19,-1.0,-1.0,-1.0,11.9,11.9,11.9
2441,"Cengage Learning Holdings Ii, Inc.",2024-03-19,-1.0,-1.0,-1.0,16.5,16.5,16.5
2442,"Cenovus Energy, Inc.",2024-03-19,-1.0,-1.0,-1.0,43.6,43.6,43.6
2443,Centamin Plc,2024-03-19,-1.0,-1.0,-1.0,25.3,25.3,25.3
2444,Centene Corp.,2024-03-19,-1.0,-1.0,-1.0,17.1,17.1,17.1
2445,"Center International Group Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,32.5,32.5,32.5
2446,"Center Laboratories, Inc.",2024-03-19,-1.0,-1.0,-1.0,30.1,30.1,30.1
2447,Center Parcs Ltd.,2024-03-19,-1.0,-1.0,-1.0,24.0,24.0,24.0
2448,CenterPoint Energy Houston Electric LLC,2024-03-19,-1.0,-1.0,-1.0,44.9,44.9,44.9
2449,CenterPoint Energy Resources Corp.,2024-03-19,-1.0,-1.0,-1.0,36.2,36.2,36.2
2450,"CenterPoint Energy, Inc.",2024-03-19,-1.0,-1.0,-1.0,28.7,28.7,28.7
2451,"Centerra Gold, Inc.",2024-03-19,-1.0,-1.0,-1.0,31.4,31.4,31.4
2428,"Celltrion Healthcare Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,18.6,18.6,18.6
2452,Centerspace,2024-03-19,-1.0,-1.0,-1.0,15.2,15.2,15.2
2427,"CellSource Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,24.4,24.4,24.4
2425,"Celldex Therapeutics, Inc.",2024-03-19,-1.0,-1.0,-1.0,24.5,24.5,24.5
2402,CD Projekt SA,2024-03-19,-1.0,-1.0,-1.0,15.9,15.9,15.9
2403,CDB Aviation Lease Finance DAC,2024-03-19,-1.0,-1.0,-1.0,15.6,15.6,15.6
2404,CDL Hospitality Trusts,2024-03-19,-1.0,-1.0,-1.0,15.3,15.3,15.3
2405,CDP Reti SpA,2024-03-19,-1.0,-1.0,-1.0,10.8,10.8,10.8
2406,CDW Corp.,2024-03-19,-1.0,-1.0,-1.0,9.0,9.0,9.0
2407,CE Sebastopol LP,2024-03-19,-1.0,-1.0,-1.0,45.7,45.7,45.7
2408,CEAT Ltd.,2024-03-19,-1.0,-1.0,-1.0,20.7,20.7,20.7
2409,"Cebu Air, Inc.",2024-03-19,-1.0,-1.0,-1.0,33.4,33.4,33.4
2410,"CECEP Solar Energy Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,29.8,29.8,29.8
2411,CECEP Wind-Power Corp.,2024-03-19,-1.0,-1.0,-1.0,28.5,28.5,28.5
2412,CECO Environmental Corp.,2024-03-19,-1.0,-1.0,-1.0,23.8,23.8,23.8
2413,CECONOMY AG,2024-03-19,-1.0,-1.0,-1.0,15.8,15.8,15.8
2414,Cedar Fair LP,2024-03-19,-1.0,-1.0,-1.0,36.9,36.9,36.9
2415,Cedar Woods Properties Ltd.,2024-03-19,-1.0,-1.0,-1.0,18.3,18.3,18.3
2416,Cegedim SA,2024-03-19,-1.0,-1.0,-1.0,21.8,21.8,21.8
2417,Celanese Corp.,2024-03-19,-1.0,-1.0,-1.0,26.1,26.1,26.1
2418,CelcomDigi Bhd.,2024-03-19,-1.0,-1.0,-1.0,25.2,25.2,25.2
2419,"Celcuity, Inc.",2024-03-19,-1.0,-1.0,-1.0,27.9,27.9,27.9
2420,Çelebi Hava Servisi AS,2024-03-19,-1.0,-1.0,-1.0,23.8,23.8,23.8
2421,Celeo Redes Operacion Chile SA,2024-03-19,-1.0,-1.0,-1.0,34.0,34.0,34.0
2422,"Celestica, Inc.",2024-03-19,-1.0,-1.0,-1.0,10.4,10.4,10.4
2423,CellaVision AB,2024-03-19,-1.0,-1.0,-1.0,14.8,14.8,14.8
2424,Cellcom Israel Ltd.,2024-03-19,-1.0,-1.0,-1.0,39.0,39.0,39.0
2426,Cellnex Telecom SA,2024-03-19,-1.0,-1.0,-1.0,11.4,11.4,11.4
2613,"China Automotive Engineering Research Institute Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,26.6,26.6,26.6
2453,Centrais Elétricas Brasileiras SA,2024-03-19,-1.0,-1.0,-1.0,32.5,32.5,32.5
2455,Central American Bank for Economic Integration,2024-03-19,-1.0,-1.0,-1.0,13.9,13.9,13.9
2483,"Century Casinos, Inc.",2024-03-19,-1.0,-1.0,-1.0,30.2,30.2,30.2
2484,"Century Communities, Inc.",2024-03-19,-1.0,-1.0,-1.0,19.8,19.8,19.8
2485,"Century Iron & Steel Industrial Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,34.5,34.5,34.5
2486,"Century Pacific Food, Inc.",2024-03-19,-1.0,-1.0,-1.0,33.3,33.3,33.3
2487,Century Plyboards (India) Ltd.,2024-03-19,-1.0,-1.0,-1.0,23.4,23.4,23.4
2488,Century Textiles & Industries Ltd.,2024-03-19,-1.0,-1.0,-1.0,38.7,38.7,38.7
2489,"Century Therapeutics, Inc.",2024-03-19,-1.0,-1.0,-1.0,27.5,27.5,27.5
2490,Cera Sanitaryware Ltd.,2024-03-19,-1.0,-1.0,-1.0,23.5,23.5,23.5
2491,"Cerence, Inc.",2024-03-19,-1.0,-1.0,-1.0,21.2,21.2,21.2
2492,Ceres Power Holdings plc,2024-03-19,-1.0,-1.0,-1.0,21.0,21.0,21.0
2493,"Cerevel Therapeutics Holdings, Inc.",2024-03-19,-1.0,-1.0,-1.0,32.9,32.9,32.9
2494,"Ceridian HCM Holding, Inc.",2024-03-19,-1.0,-1.0,-1.0,19.8,19.8,19.8
2495,"Certara, Inc.",2024-03-19,-1.0,-1.0,-1.0,19.3,19.3,19.3
2496,Cerus Corp.,2024-03-19,-1.0,-1.0,-1.0,19.7,19.7,19.7
2497,CES Energy Solutions Corp.,2024-03-19,-1.0,-1.0,-1.0,40.1,40.1,40.1
2498,CESC Ltd.,2024-03-19,-1.0,-1.0,-1.0,31.2,31.2,31.2
2499,Ceská sporitelna as,2024-03-19,-1.0,-1.0,-1.0,20.8,20.8,20.8
2500,Ceské dráhy as,2024-03-19,-1.0,-1.0,-1.0,28.5,28.5,28.5
2501,"CETC Cyberspace Security Technology Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,30.2,30.2,30.2
2502,CETC Digital Technology Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,26.2,26.2,26.2
2503,"CETC Potevio Science & Technology Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,24.7,24.7,24.7
2504,Cetin Group NV,2024-03-19,-1.0,-1.0,-1.0,29.8,29.8,29.8
2505,Cettire Ltd.,2024-03-19,-1.0,-1.0,-1.0,28.0,28.0,28.0
2482,Century Aluminum Co.,2024-03-19,-1.0,-1.0,-1.0,39.8,39.8,39.8
2454,Central 1 Credit Union,2024-03-19,-1.0,-1.0,-1.0,21.5,21.5,21.5
2481,Centuria Office REIT,2024-03-19,-1.0,-1.0,-1.0,10.9,10.9,10.9
2479,Centuria Capital Group,2024-03-19,-1.0,-1.0,-1.0,24.3,24.3,24.3
2456,Central Asia Metals Plc,2024-03-19,-1.0,-1.0,-1.0,27.8,27.8,27.8
2457,Central China New Life Ltd.,2024-03-19,-1.0,-1.0,-1.0,17.8,17.8,17.8
2458,"Central China Securities Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,37.7,37.7,37.7
2459,Central Depository Services (India) Ltd.,2024-03-19,-1.0,-1.0,-1.0,25.6,25.6,25.6
2460,Central Garden & Pet Co.,2024-03-19,-1.0,-1.0,-1.0,13.9,13.9,13.9
2461,"Central Glass Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,32.4,32.4,32.4
2462,Central Japan Railway Co.,2024-03-19,-1.0,-1.0,-1.0,31.9,31.9,31.9
2463,Central New Energy Holding Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,36.2,36.2,36.2
2464,"Central Nippon Expressway Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,8.3,8.3,8.3
2465,Central Pacific Financial Corp.,2024-03-19,-1.0,-1.0,-1.0,23.1,23.1,23.1
2466,Central Pattana Public Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,14.2,14.2,14.2
2467,Central Plaza Hotel Public Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,28.0,28.0,28.0
2468,Central Reinsurance Corp.,2024-03-19,-1.0,-1.0,-1.0,29.3,29.3,29.3
2469,Central Retail Corp. Public Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,23.5,23.5,23.5
2470,"Central Security Patrols Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,23.7,23.7,23.7
2471,"Central Sports Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,33.6,33.6,33.6
2472,Central Valley Community Bancorp,2024-03-19,-1.0,-1.0,-1.0,26.5,26.5,26.5
2473,Centre Hospitalier de l'Universite de Montreal,2024-03-19,-1.0,-1.0,-1.0,31.9,31.9,31.9
2474,"Centre Testing International Group Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,19.9,19.9,19.9
2475,Centrica Plc,2024-03-19,-1.0,-1.0,-1.0,25.7,25.7,25.7
2476,Centro de Imagem Diagnósticos SA,2024-03-19,-1.0,-1.0,-1.0,27.1,27.1,27.1
2477,CENTROTEC SE,2024-03-19,-1.0,-1.0,-1.0,32.7,32.7,32.7
2478,Centrus Energy Corp.,2024-03-19,-1.0,-1.0,-1.0,54.9,54.9,54.9
2480,Centuria Industrial REIT,2024-03-19,-1.0,-1.0,-1.0,14.0,14.0,14.0
2614,China Banking Corp.,2024-03-19,-1.0,-1.0,-1.0,34.5,34.5,34.5
2615,"China Baoan Group Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,33.8,33.8,33.8
2616,China Bills Finance Corp.,2024-03-19,-1.0,-1.0,-1.0,27.2,27.2,27.2
2752,China Resources Land Ltd.,2024-03-19,-1.0,-1.0,-1.0,21.7,21.7,21.7
2753,"China Resources Medical Holdings Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,28.9,28.9,28.9
2754,China Resources Microelectronics Ltd.,2024-03-19,-1.0,-1.0,-1.0,34.1,34.1,34.1
2755,China Resources Mixc Lifestyle Services Ltd.,2024-03-19,-1.0,-1.0,-1.0,12.1,12.1,12.1
2756,China Resources Pharmaceutical Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,36.5,36.5,36.5
2757,"China Resources Power Holdings Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,40.4,40.4,40.4
2758,"China Resources Sanjiu Medical & Pharmaceutical Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,30.8,30.8,30.8
2759,China Risun Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,43.0,43.0,43.0
2760,China Ruyi Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,17.0,17.0,17.0
2761,China SCE Group Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,21.0,21.0,21.0
2762,"China Shenhua Energy Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,42.6,42.6,42.6
2763,China Shineway Pharmaceutical Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,26.8,26.8,26.8
2764,China South City Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,19.7,19.7,19.7
2765,"China South Publishing & Media Group Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,15.5,15.5,15.5
2766,China Southern Airlines Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,31.2,31.2,31.2
2767,"China Southern Power Grid Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,51.9,51.9,51.9
2768,China Southern Power Grid Energy Efficiency & Clean Energy,2024-03-19,-1.0,-1.0,-1.0,48.7,48.7,48.7
2769,China State Construction Engineering Corp. Ltd.,2024-03-19,-1.0,-1.0,-1.0,46.7,46.7,46.7
2770,China State Construction International Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,36.8,36.8,36.8
2771,China State Shipbuilding Corp. Ltd.,2024-03-19,-1.0,-1.0,-1.0,35.0,35.0,35.0
2772,China Steel Chemical Corp.,2024-03-19,-1.0,-1.0,-1.0,29.2,29.2,29.2
2773,China Steel Corp.,2024-03-19,-1.0,-1.0,-1.0,30.3,30.3,30.3
2774,"China Suntien Green Energy Corp., Ltd.",2024-03-19,-1.0,-1.0,-1.0,38.6,38.6,38.6
2751,China Resources Gas Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,30.7,30.7,30.7
2775,"China Taiping Insurance Holdings Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,29.1,29.1,29.1
2750,"China Resources Double-Crane Pharmaceutical Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,32.4,32.4,32.4
2748,"China Resources Boya Bio-pharmaceutical Group Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,35.1,35.1,35.1
2725,China Overseas Property Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,13.3,13.3,13.3
2726,"China Pacific Insurance (Group) Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,28.1,28.1,28.1
2727,China Petrochemical Corp.,2024-03-19,-1.0,-1.0,-1.0,65.4,65.4,65.4
2728,China Petrochemical Development Corp.,2024-03-19,-1.0,-1.0,-1.0,24.6,24.6,24.6
2729,China Petroleum & Chemical Corp.,2024-03-19,-1.0,-1.0,-1.0,53.0,53.0,53.0
2730,China Petroleum Engineering Corp.,2024-03-19,-1.0,-1.0,-1.0,43.9,43.9,43.9
2731,China Ping An Insurance Overseas (Holdings) Ltd.,2024-03-19,-1.0,-1.0,-1.0,24.5,24.5,24.5
2732,China Power International Development Ltd.,2024-03-19,-1.0,-1.0,-1.0,46.9,46.9,46.9
2733,"China Publishing & Media Holdings Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,16.3,16.3,16.3
2734,China Qinfa Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,47.1,47.1,47.1
2735,China Railway Construction Corp. Ltd.,2024-03-19,-1.0,-1.0,-1.0,58.5,58.5,58.5
2736,China Railway Construction Heavy Industry Corp. Ltd.,2024-03-19,-1.0,-1.0,-1.0,33.0,33.0,33.0
2737,China Railway Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,50.4,50.4,50.4
2738,China Railway Hi-tech Industry Corp. Ltd.,2024-03-19,-1.0,-1.0,-1.0,32.1,32.1,32.1
2739,"China Railway Materials Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,32.6,32.6,32.6
2740,China Railway Signal & Communication Corp. Ltd.,2024-03-19,-1.0,-1.0,-1.0,24.0,24.0,24.0
2741,"China Railway Special Cargo Logistics Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,27.4,27.4,27.4
2742,"China Railway Tielong Container Logistics Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,30.5,30.5,30.5
2743,"China Rare Earth Resources & Technology Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,55.2,55.2,55.2
2744,"China Reform Holdings Corp., Ltd.",2024-03-19,-1.0,-1.0,-1.0,35.6,35.6,35.6
2745,China Reinsurance (Group) Corp.,2024-03-19,-1.0,-1.0,-1.0,38.3,38.3,38.3
2746,China Renaissance Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,38.3,38.3,38.3
2747,China Resources Beer (Holdings) Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,29.4,29.4,29.4
2749,China Resources Cement Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,31.4,31.4,31.4
2724,China Overseas Land & Investment Ltd.,2024-03-19,-1.0,-1.0,-1.0,13.9,13.9,13.9
2776,China Telecom Corp. Ltd.,2024-03-19,-1.0,-1.0,-1.0,31.2,31.2,31.2
2778,"China Three Gorges Renewables (Group) Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,27.3,27.3,27.3
2806,Chindata Group Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,25.8,25.8,25.8
2807,Chinese Estates Holdings  Ltd.,2024-03-19,-1.0,-1.0,-1.0,20.2,20.2,20.2
2808,"Chinese Universe Publishing & Media Group Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,15.0,15.0,15.0
2809,"Chinook Therapeutics, Inc.",2024-03-19,-1.0,-1.0,-1.0,36.3,36.3,36.3
2810,Chipbond Technology Corp.,2024-03-19,-1.0,-1.0,-1.0,26.4,26.4,26.4
2811,"ChipMOS Technologies, Inc.",2024-03-19,-1.0,-1.0,-1.0,23.4,23.4,23.4
2812,"Chipotle Mexican Grill, Inc.",2024-03-19,-1.0,-1.0,-1.0,20.8,20.8,20.8
2813,"Chiyoda Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,20.6,20.6,20.6
2814,Chiyoda Corp.,2024-03-19,-1.0,-1.0,-1.0,35.2,35.2,35.2
2815,"Chiyoda Integre Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,12.7,12.7,12.7
2816,Chlitina Holding Ltd.,2024-03-19,-1.0,-1.0,-1.0,29.8,29.8,29.8
2817,"CHN Energy Changyuan Electric Power Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,49.4,49.4,49.4
2818,Chocoladefabriken Lindt & Sprüngli AG,2024-03-19,-1.0,-1.0,-1.0,23.5,23.5,23.5
2819,"Chofu Seisakusho Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,28.7,28.7,28.7
2820,"Choice Hotels International, Inc.",2024-03-19,-1.0,-1.0,-1.0,28.1,28.1,28.1
2821,Choice Properties Real Estate Investment Trust,2024-03-19,-1.0,-1.0,-1.0,11.9,11.9,11.9
2822,"ChoiceOne Financial Services, Inc.",2024-03-19,-1.0,-1.0,-1.0,30.5,30.5,30.5
2823,Cholamandalam Financial Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,30.8,30.8,30.8
2824,Cholamandalam Investment & Finance Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,24.7,24.7,24.7
2825,"Chong Hong Construction Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,23.9,23.9,23.9
2826,Chong Kun Dang Pharmaceutical Corp.,2024-03-19,-1.0,-1.0,-1.0,35.1,35.1,35.1
2827,ChongKunDang Holdings Corp.,2024-03-19,-1.0,-1.0,-1.0,38.8,38.8,38.8
2828,"Chongqing Brewery Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,21.3,21.3,21.3
2805,Chinasoft International Ltd.,2024-03-19,-1.0,-1.0,-1.0,23.1,23.1,23.1
2777,China Three Gorges Corp.,2024-03-19,-1.0,-1.0,-1.0,41.4,41.4,41.4
2804,"ChinaLin Securities Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,35.4,35.4,35.4
2802,"China Zhenhua (Group) Science & Technology Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,27.7,27.7,27.7
2779,"China Tianrui Group Cement Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,35.0,35.0,35.0
2780,"China Tianying, Inc.",2024-03-19,-1.0,-1.0,-1.0,25.6,25.6,25.6
2781,"China Tobacco International (HK) Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,32.6,32.6,32.6
2782,China Tourism Group Duty Free Corp. Ltd.,2024-03-19,-1.0,-1.0,-1.0,16.9,16.9,16.9
2783,China Tower Corp. Ltd.,2024-03-19,-1.0,-1.0,-1.0,24.8,24.8,24.8
2784,China Traditional Chinese Medicine Holdings Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,38.3,38.3,38.3
2785,"China TransInfo Technology Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,20.2,20.2,20.2
2786,China Travel International Investment Hong Kong Ltd.,2024-03-19,-1.0,-1.0,-1.0,30.6,30.6,30.6
2787,"China Tungsten & Hightech Materials Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,49.1,49.1,49.1
2788,China Unicom (Hong Kong) Ltd.,2024-03-19,-1.0,-1.0,-1.0,30.7,30.7,30.7
2789,China Union Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,22.2,22.2,22.2
2790,China United Network Communications Ltd.,2024-03-19,-1.0,-1.0,-1.0,30.7,30.7,30.7
2791,"China Vanke Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,16.9,16.9,16.9
2792,"China Wafer Level CSP Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,26.0,26.0,26.0
2793,China Water Affairs Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,33.8,33.8,33.8
2794,"China West Construction Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,45.5,45.5,45.5
2795,"China World Trade Center Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,22.4,22.4,22.4
2796,China XLX Fertiliser Ltd.,2024-03-19,-1.0,-1.0,-1.0,49.4,49.4,49.4
2797,"China Yangtze Power Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,20.9,20.9,20.9
2798,China Yongda Automobiles Services Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,14.1,14.1,14.1
2799,China Youran Dairy Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,36.0,36.0,36.0
2800,China Youzan Ltd.,2024-03-19,-1.0,-1.0,-1.0,12.9,12.9,12.9
2801,China YuHua Education Corp. Ltd.,2024-03-19,-1.0,-1.0,-1.0,16.1,16.1,16.1
2803,"China Zheshang Bank Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,25.6,25.6,25.6
2401,"CCS Supply Chain Management Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,53.0,53.0,53.0
2723,China Overseas Grand Oceans Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,23.2,23.2,23.2
2721,"China Orient Asset Management Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,36.1,36.1,36.1
2644,China Everbright Bank Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,28.8,28.8,28.8
2645,China Everbright Environment Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,21.3,21.3,21.3
2646,China Everbright Greentech Ltd.,2024-03-19,-1.0,-1.0,-1.0,43.2,43.2,43.2
2647,China Everbright Ltd.,2024-03-19,-1.0,-1.0,-1.0,33.8,33.8,33.8
2648,China Evergrande Group,2024-03-19,-1.0,-1.0,-1.0,32.2,32.2,32.2
2649,"China Express Airlines Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,39.6,39.6,39.6
2650,China Feihe Ltd.,2024-03-19,-1.0,-1.0,-1.0,39.1,39.1,39.1
2651,China First Heavy Industries,2024-03-19,-1.0,-1.0,-1.0,32.7,32.7,32.7
2652,China Foods Ltd.,2024-03-19,-1.0,-1.0,-1.0,27.9,27.9,27.9
2653,"China Fortune Land Development Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,27.7,27.7,27.7
2654,"China Galaxy Securities Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,30.4,30.4,30.4
2655,China Gas Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,28.8,28.8,28.8
2656,China General Nuclear Power Corp.,2024-03-19,-1.0,-1.0,-1.0,36.8,36.8,36.8
2657,China General Plastics Corp.,2024-03-19,-1.0,-1.0,-1.0,24.8,24.8,24.8
2658,China Gold International Resources Corp. Ltd.,2024-03-19,-1.0,-1.0,-1.0,53.2,53.2,53.2
2659,"China Grand Automotive Services Group Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,15.6,15.6,15.6
2660,"China Great Wall Asset Management Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,37.4,37.4,37.4
2661,"China Great Wall Securities Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,30.9,30.9,30.9
